record_id,name,address,city,state,zipCode,phoneNumber,phoneNumber2,email,email2,totalBeds,availableBeds,serviceCountyOrArea,grantFiscalYear,visn,fain,addressVerified,description,notes,source_url,sourceDataset
SSVF26-SA-05534,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Lamar County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05535,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Lumpkin County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05536,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Meriwether County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05537,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Monroe County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05538,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Morgan County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05539,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Pickens County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05540,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Pike County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05541,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Polk County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05542,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Putnam County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05543,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Quitman County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05544,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Rabun County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05545,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Randolph County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05546,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Spalding County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05547,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Towns County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05548,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Union County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05549,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Upson County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05550,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,White County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05551,Catholic Charities Hawaii,,,HI,,(808) 527-4986,(808) 527-4986,veteransinfo@catholiccharitieshawaii.org,veteransinfo@catholiccharitieshawaii.org,,,Hawaii County (HI),2026,VISN 21: Sierra Pacific Network,26-HI-472,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",Additional email: meilene.kepa@catholiccharitieshawaii.org,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05552,Catholic Charities Hawaii,,,HI,,(808) 527-4986,(808) 527-4986,veteransinfo@catholiccharitieshawaii.org,veteransinfo@catholiccharitieshawaii.org,,,Kalawao County (HI),2026,VISN 21: Sierra Pacific Network,26-HI-472,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",Additional email: meilene.kepa@catholiccharitieshawaii.org,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05553,Catholic Charities Hawaii,,,HI,,(808) 527-4986,(808) 527-4986,veteransinfo@catholiccharitieshawaii.org,veteransinfo@catholiccharitieshawaii.org,,,Kauai County (HI),2026,VISN 21: Sierra Pacific Network,26-HI-472,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",Additional email: meilene.kepa@catholiccharitieshawaii.org,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05554,Catholic Charities Hawaii,,,HI,,(808) 527-4986,(808) 527-4986,veteransinfo@catholiccharitieshawaii.org,veteransinfo@catholiccharitieshawaii.org,,,Maui County (HI),2026,VISN 21: Sierra Pacific Network,26-HI-472,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",Additional email: meilene.kepa@catholiccharitieshawaii.org,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05555,THE CAPE AND ISLANDS VETERANS OUTREACH CENTER INC,,,MA,,(508) 778-1590,(508) 778-1590,info@capeveterans.com,info@capeveterans.com,,,Barnstable County (MA),2026,VISN 1: VA New England Healthcare System,26-MA-477,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.","When calling please press #2 to be directed to the ""Housing"" department.",https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05556,THE CAPE AND ISLANDS VETERANS OUTREACH CENTER INC,,,MA,,(508) 778-1590,(508) 778-1590,info@capeveterans.com,info@capeveterans.com,,,Dukes County (MA),2026,VISN 1: VA New England Healthcare System,26-MA-477,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.","When calling please press #2 to be directed to the ""Housing"" department.",https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05557,THE CAPE AND ISLANDS VETERANS OUTREACH CENTER INC,,,MA,,(508) 778-1590,(508) 778-1590,info@capeveterans.com,info@capeveterans.com,,,Nantucket County (MA),2026,VISN 1: VA New England Healthcare System,26-MA-477,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.","When calling please press #2 to be directed to the ""Housing"" department.",https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05558,PETTIS COUNTY COMMUNITY PARTNERSHIP INC,,,MO,,(660) 827-0560,(660) 827-0560,mari@pcmcpartners.org,vanessa@pcmcpartners.org,,,Benton County (MO),2026,VISN 15: VA Heartland Network,26-MO-476,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05559,PETTIS COUNTY COMMUNITY PARTNERSHIP INC,,,MO,,(660) 827-0560,(660) 827-0560,mari@pcmcpartners.org,vanessa@pcmcpartners.org,,,Cass County (MO),2026,VISN 15: VA Heartland Network,26-MO-476,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05560,PETTIS COUNTY COMMUNITY PARTNERSHIP INC,,,MO,,(660) 827-0560,(660) 827-0560,mari@pcmcpartners.org,vanessa@pcmcpartners.org,,,Henry County (MO),2026,VISN 15: VA Heartland Network,26-MO-476,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05561,PETTIS COUNTY COMMUNITY PARTNERSHIP INC,,,MO,,(660) 827-0560,(660) 827-0560,mari@pcmcpartners.org,vanessa@pcmcpartners.org,,,Johnson County (MO),2026,VISN 15: VA Heartland Network,26-MO-476,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05562,PETTIS COUNTY COMMUNITY PARTNERSHIP INC,,,MO,,(660) 827-0560,(660) 827-0560,mari@pcmcpartners.org,vanessa@pcmcpartners.org,,,Lafayette County (MO),2026,VISN 15: VA Heartland Network,26-MO-476,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05563,PETTIS COUNTY COMMUNITY PARTNERSHIP INC,,,MO,,(660) 827-0560,(660) 827-0560,mari@pcmcpartners.org,vanessa@pcmcpartners.org,,,Morgan County (MO),2026,VISN 15: VA Heartland Network,26-MO-476,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05564,PETTIS COUNTY COMMUNITY PARTNERSHIP INC,,,MO,,(660) 827-0560,(660) 827-0560,mari@pcmcpartners.org,vanessa@pcmcpartners.org,,,Pettis County (MO),2026,VISN 15: VA Heartland Network,26-MO-476,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05565,PETTIS COUNTY COMMUNITY PARTNERSHIP INC,,,MO,,(660) 827-0560,(660) 827-0560,mari@pcmcpartners.org,vanessa@pcmcpartners.org,,,Saline County (MO),2026,VISN 15: VA Heartland Network,26-MO-476,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05566,PETTIS COUNTY COMMUNITY PARTNERSHIP INC,,,MO,,(660) 827-0560,(660) 827-0560,mari@pcmcpartners.org,vanessa@pcmcpartners.org,,,St. Clair County (MO),2026,VISN 15: VA Heartland Network,26-MO-476,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05567,Kiowa Tribe of Oklahoma,,,OK,,,,,,,,Caddo County (OK),2026,VISN 19: Rocky Mountain Network,26-OK-473,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05568,Kiowa Tribe of Oklahoma,,,OK,,,,,,,,Comanche County (OK),2026,VISN 19: Rocky Mountain Network,26-OK-473,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05569,Kiowa Tribe of Oklahoma,,,OK,,,,,,,,Cotton County (OK),2026,VISN 19: Rocky Mountain Network,26-OK-473,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05570,Kiowa Tribe of Oklahoma,,,OK,,,,,,,,Grady County (OK),2026,VISN 19: Rocky Mountain Network,26-OK-473,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05571,Kiowa Tribe of Oklahoma,,,OK,,,,,,,,Kiowa County (OK),2026,VISN 19: Rocky Mountain Network,26-OK-473,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05572,Kiowa Tribe of Oklahoma,,,OK,,,,,,,,Tillman County (OK),2026,VISN 19: Rocky Mountain Network,26-OK-473,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05573,Kiowa Tribe of Oklahoma,,,OK,,,,,,,,Washita County (OK),2026,VISN 19: Rocky Mountain Network,26-OK-473,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
